,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
59,1701144865.5495942,-808777,-878606,-808777,-878606,110.89523698007454,531.6597960974153,104.8876814871561,502.8580565873333,huey,CMJ,double,both,0.8432440757751465
60,1701144865.5640929,-805719,-878664,-805719,-878664,110.52095001326977,529.8653697733245,104.89488477533295,502.892590971565,huey,CMJ,double,both,0.8577427864074707
61,1701144865.57836,-803950,-878720,-803950,-878720,110.30443148996119,528.8273252450979,104.90183967426235,502.9259345149612,huey,CMJ,double,both,0.8720099925994873
62,1701144865.592795,-802576,-878538,-802576,-878538,110.13625938649821,528.0210656737111,104.87923625274186,502.8175679989237,huey,CMJ,double,both,0.8864448070526123
63,1701144865.607091,-801397,-879368,-801397,-879368,109.99195450295903,527.3292315873464,104.98231779044517,503.3117669456882,huey,CMJ,double,both,0.9007408618927002
64,1701144865.6213708,-797148,-879510,-797148,-879510,109.47189390061976,524.8359296085818,104.9999534270161,503.39631664501417,huey,CMJ,double,both,0.9150207042694092
65,1701144865.6356301,-794125,-879456,-794125,-879456,109.1018907938013,523.0620411920588,104.99324691733419,503.36416394245356,huey,CMJ,double,both,0.9292800426483154
66,1701144865.650194,-790203,-877987,-790203,-877987,108.62185368333422,520.760621949716,104.8108050150617,502.4894913487222,huey,CMJ,double,both,0.9438438415527344
67,1701144865.664437,-782187,-877491,-782187,-877491,107.64072735046729,516.056854319267,104.74920448168719,502.19416282149905,huey,CMJ,double,both,0.9580869674682617
68,1701144865.678705,-779371,-877767,-779371,-877767,107.29606021556792,514.4044329560753,104.78348219783913,502.3584988568087,huey,CMJ,double,both,0.9723548889160156
69,1701144865.6931462,-776913,-878226,-776913,-878226,106.99521084852863,512.9620850474372,104.8404875301353,502.63179682857367,huey,CMJ,double,both,0.9867961406707764
70,1701144865.707438,-774702,-879113,-774702,-879113,106.7245932933928,511.6646760864937,104.95064816139174,503.1599347391521,huey,CMJ,double,both,1.0010879039764404
71,1701144865.7218182,-771786,-879603,-771786,-879603,106.36768655853253,509.95357498739327,105.01150352702382,503.4516907438685,huey,CMJ,double,both,1.0154681205749512
